,CHN_pro,USA_pro,IND_pro,ROW_pro,IDN_pro,CHN_con,USA_con,IND_con,JPN_con,IDN_con
-177.5,4.5239676417701274e-13,0.021820142621079654,1.8903058444838427e-07,0.34115657171477004,5.0123532702145377e-08,0.07129402474054758,0.05093508784831937,0.006179077852390289,0.03136770274847281,0.005586012791529657
-173.75,8.959507341005301e-13,0.03753115799867243,3.2323477236932687e-07,0.4695719600545629,8.469731397516333e-08,0.09842813029758521,0.07732076766874824,0.008564531499094006,0.04337260890278569,0.007706476210811063
-172.5,9.118052929642562e-13,0.0375694724132503,3.2939037657058336e-07,0.46835390198799653,8.642511520772762e-08,0.0982456895724624,0.07732828578842817,0.008554395195271906,0.043429435843164395,0.007691761113047274
-172.1875,9.118052929642562e-13,0.0375694724132503,3.2939037657058336e-07,0.46835390198799653,8.642511520772762e-08,0.0982456895724624,0.07732828578842817,0.008554395195271906,0.043429435843164395,0.007691761113047274
-171.875,9.13109758396297e-13,0.03757008123411892,3.2974222432305753e-07,0.46825718324098475,8.65192434042445e-08,0.09823778714600101,0.07733008552832425,0.00855503096378384,0.04345491049810617,0.007691065145280487
-171.796875,9.13109758396297e-13,0.03757008123411892,3.2974222432305753e-07,0.46825718324098475,8.65192434042445e-08,0.09823778714600101,0.07733008552832425,0.00855503096378384,0.04345491049810617,0.007691065145280487
-171.71875,9.13245923126204e-13,0.03757019905896707,3.2977967914128137e-07,0.46825108800695836,8.652927125090532e-08,0.09820620498079369,0.07730336595382083,0.008549934021411453,0.0433721028910595,0.007688784670064507
-171.640625,9.13245923126204e-13,0.03757019905896707,3.2977967914128137e-07,0.46825108800695836,8.652927125090532e-08,0.09820620498079369,0.07730336595382083,0.008549934021411453,0.0433721028910595,0.007688784670064507
-171.5625,9.1372305681101e-13,0.0375709483323632,3.29920885612343e-07,0.4682413559976913,8.656746876812397e-08,0.09817528710945062,0.0772783334025361,0.008545022200231117,0.043292584632434815,0.007686547690669526
-171.40625,9.1372305681101e-13,0.0375709483323632,3.29920885612343e-07,0.4682413559976913,8.656746876812397e-08,0.09817528710945062,0.0772783334025361,0.008545022200231117,0.043292584632434815,0.007686547690669526
-171.25,9.262389128581745e-13,0.03761146769304155,3.354743300134921e-07,0.4685998679430675,8.814805259982402e-08,0.09823446677504281,0.07734861523678747,0.008549252292506446,0.04326497251358509,0.0076913326671387
-170.625,9.262389128581745e-13,0.03761146769304155,3.354743300134921e-07,0.4685998679430675,8.814805259982402e-08,0.09823446677504281,0.07734861523678747,0.008549252292506446,0.04326497251358509,0.0076913326671387
-167.5,1.5461145709718645e-12,0.05366183546149494,4.687935362614141e-07,0.5423504812411672,1.2111954052955149e-07,0.11360730374820129,0.09882878337261038,0.00987415088467235,0.05001268095767417,0.008909132177853505
-162.5,2.513510029960646e-12,0.0713434342230209,6.272061505460283e-07,0.5493367790737806,1.5887087636709166e-07,0.11536275293489068,0.11604838573243104,0.010051144213535607,0.05084916263275643,0.009050612325256386
-159.375,3.838211783423473e-12,0.09297313398395445,7.893370779597215e-07,0.5733893209695207,1.9599052198331484e-07,0.12076670445319136,0.138319382711121,0.010544743792081271,0.0533187815348894,0.009473705450035909
-158.75,3.83840242114849e-12,0.10260065953145436,7.889139058581477e-07,0.576019156299564,1.958850802054477e-07,0.12144560485450558,0.14728046553770888,0.010612410177232932,0.05360795686775006,0.009526575448090732
-158.4375,3.83840242114849e-12,0.10260065953145436,7.889139058581477e-07,0.576019156299564,1.958850802054477e-07,0.12144560485450558,0.14728046553770888,0.010612410177232932,0.05360795686775006,0.009526575448090732
-158.125,3.8390518110192325e-12,0.11130152602752895,7.889862037712252e-07,0.5761330561269281,1.958997010607934e-07,0.12157581962417065,0.15527224818915,0.010631949700433123,0.05366046751836779,0.009536967745057757
-158.10546875,3.8390518110192325e-12,0.11130152602752895,7.889862037712252e-07,0.5761330561269281,1.958997010607934e-07,0.12157581962417065,0.15527224818915,0.010631949700433123,0.05366046751836779,0.009536967745057757
-158.0859375,3.839063863179461e-12,0.11246575949591021,7.889873421778535e-07,0.5762042871392075,1.9589992006684056e-07,0.12160622983494265,0.1563390218390145,0.010635728435421557,0.05367290234441387,0.009539333672147852
-158.06640625,3.839063863179461e-12,0.11246575949591021,7.889873421778535e-07,0.5762042871392075,1.9589992006684056e-07,0.12160622983494265,0.1563390218390145,0.010635728435421557,0.05367290234441387,0.009539333672147852
-158.046875,3.839159269738172e-12,0.1132110468265373,7.889971601854288e-07,0.5758002494895353,1.9590186982265248e-07,0.12153447575797816,0.1569749077547917,0.010630451645961143,0.053641111054883756,0.009533658164912797
-158.02734375,3.839159269738172e-12,0.1132110468265373,7.889971601854288e-07,0.5758002494895353,1.9590186982265248e-07,0.12153447575797816,0.1569749077547917,0.010630451645961143,0.053641111054883756,0.009533658164912797
-158.0078125,3.839190503385022e-12,0.11180469020534566,7.890002234923476e-07,0.5757799219678527,1.95902473581001e-07,0.12152383279483102,0.15562893129104075,0.010628512827776866,0.053635440234877874,0.009532462833994268
-157.98828125,3.839190503385022e-12,0.11180469020534566,7.890002234923476e-07,0.5757799219678527,1.95902473581001e-07,0.12152383279483102,0.15562893129104075,0.010628512827776866,0.053635440234877874,0.009532462833994268
-157.96875,3.839289793057111e-12,0.1102915556617892,7.890109563070611e-07,0.57525561257271,1.9590464826886075e-07,0.12141053225016195,0.15412728239923199,0.010617792466055763,0.053584424858137365,0.00952313570268228
-157.94921875,3.839289793057111e-12,0.1102915556617892,7.890109563070611e-07,0.57525561257271,1.9590464826886075e-07,0.12141053225016195,0.15412728239923199,0.010617792466055763,0.053584424858137365,0.00952313570268228
-157.9296875,3.83929726515008e-12,0.10973584384829155,7.890116307800586e-07,0.5749440431780605,1.9590477995194001e-07,0.12134694311554002,0.15354898151343,0.010612211822862712,0.053555673188932,0.009517959706062487
-157.91015625,3.83929726515008e-12,0.10973584384829155,7.890116307800586e-07,0.5749440431780605,1.9590477995194001e-07,0.12134694311554002,0.15354898151343,0.010612211822862712,0.053555673188932,0.009517959706062487
-157.890625,3.839317445922768e-12,0.10734749049967017,7.890133977902284e-07,0.5745464440024072,1.9590512201521147e-07,0.12122631010063899,0.15137328797634778,0.010599165630467365,0.053506096040100364,0.009508698714560974
-157.87109375,3.839317445922768e-12,0.10734749049967017,7.890133977902284e-07,0.5745464440024072,1.9590512201521147e-07,0.12122631010063899,0.15137328797634778,0.010599165630467365,0.053506096040100364,0.009508698714560974
-157.8515625,3.83932591096347e-12,0.10485236023173998,7.890140734424978e-07,0.5740992628556364,1.9590524951560392e-07,0.1210927042192019,0.14910155734407354,0.01058488174642592,0.05345100736328201,0.009498471257296847
-157.83203125,3.83932591096347e-12,0.10485236023173998,7.890140734424978e-07,0.5740992628556364,1.9590524951560392e-07,0.1210927042192019,0.14910155734407354,0.01058488174642592,0.05345100736328201,0.009498471257296847
-157.79296875,3.839702209700688e-12,0.0969838319225173,7.890514402568226e-07,0.57188794020596,1.9591268772051592e-07,0.1205351345327252,0.141714294869986,0.010529376778152645,0.053212419183328905,0.009454737434074705
-157.7734375,3.839708940872013e-12,0.09522361974471365,7.890519778846564e-07,0.5717052847957743,1.959127898654499e-07,0.12047192589879349,0.14010303432059898,0.01052213626394209,0.05318646340727894,0.009449872734061473
-157.75390625,3.839708940872013e-12,0.09522361974471365,7.890519778846564e-07,0.5717052847957743,1.959127898654499e-07,0.12047192589879349,0.14010303432059898,0.01052213626394209,0.05318646340727894,0.009449872734061473
-157.6953125,3.839728582699411e-12,0.09201455850127928,7.890536790512547e-07,0.5714697494401281,1.9591312164546357e-07,0.12036934371842213,0.13721582528819795,0.010509626029814813,0.05314592207375606,0.00944216436362545
-157.65625,3.8397546298089844e-12,0.09056608274427498,7.890557838908638e-07,0.5711305609763802,1.9591352448613324e-07,0.12027647461003643,0.13588459927258253,0.010500112628299167,0.05310669985518763,0.009434989517247742
-157.578125,3.8397546298089844e-12,0.09056608274427498,7.890557838908638e-07,0.5711305609763802,1.9591352448613324e-07,0.12027647461003643,0.13588459927258253,0.010500112628299167,0.05310669985518763,0.009434989517247742
-157.5,3.879459146671197e-12,0.07770703677378532,7.942362418878613e-07,0.5693190062015613,1.9700913194805805e-07,0.11972432581667278,0.1240794659274984,0.010438673169516544,0.052888977810955966,0.009392478991940454
-157.1875,3.879459146671197e-12,0.07770703677378532,7.942362418878613e-07,0.5693190062015613,1.9700913194805805e-07,0.11972432581667278,0.1240794659274984,0.010438673169516544,0.052888977810955966,0.009392478991940454
-156.875,3.880306101659462e-12,0.07734660523068383,7.942867302377728e-07,0.5689573572994038,1.9701820154904e-07,0.11964031773783397,0.12373391147722722,0.010430799416297296,0.052856197781136975,0.009386173595231575
-156.71875,3.880306101659462e-12,0.07734660523068383,7.942867302377728e-07,0.5689573572994038,1.9701820154904e-07,0.11964031773783397,0.12373391147722722,0.010430799416297296,0.052856197781136975,0.009386173595231575
-156.5625,3.880637780421706e-12,0.07773565232981013,7.943069529260324e-07,0.5684460242915389,1.9702194871756886e-07,0.11954053025453333,0.12404233966574521,0.01042227420017232,0.05281351304906747,0.009378294680597164
-156.54296875,3.880637780421706e-12,0.07773565232981013,7.943069529260324e-07,0.5684460242915389,1.9702194871756886e-07,0.11954053025453333,0.12404233966574521,0.01042227420017232,0.05281351304906747,0.009378294680597164
-156.5234375,3.880668241026059e-12,0.07796161023902866,7.943088670085388e-07,0.5683794966550428,1.9702230832661377e-07,0.11953062148051799,0.12423924681476656,0.010421497158836536,0.052809372443708875,0.009377470147431169
-156.50390625,3.880668241026059e-12,0.07796161023902866,7.943088670085388e-07,0.5683794966550428,1.9702230832661377e-07,0.11953062148051799,0.12423924681476656,0.010421497158836536,0.052809372443708875,0.009377470147431169
-156.46484375,3.88073597707628e-12,0.07746199892809023,7.943131696213886e-07,0.5682491204837196,1.9702312356212894e-07,0.11950040294193108,0.12375853184479312,0.010418345034444249,0.05279585275765142,0.00937494998105965
-156.4453125,3.880770786129382e-12,0.07655175866848309,7.943152908835322e-07,0.5681519333785819,1.9702352127101173e-07,0.11946983092792002,0.12291366017253132,0.010414963426899994,0.052782158497627234,0.009372493669655304
-156.42578125,3.880770786129382e-12,0.07655175866848309,7.943152908835322e-07,0.5681519333785819,1.9702352127101173e-07,0.11946983092792002,0.12291366017253132,0.010414963426899994,0.052782158497627234,0.009372493669655304
-156.40625,3.880836852060657e-12,0.07587091360245464,7.943195727044785e-07,0.5681290304313872,1.970243442682921e-07,0.11945608632813508,0.12229223044119358,0.010413204199321959,0.05277606244852964,0.009371406168322062
-156.328125,3.880836852060657e-12,0.07587091360245464,7.943195727044785e-07,0.5681290304313872,1.970243442682921e-07,0.11945608632813508,0.12229223044119358,0.010413204199321959,0.05277606244852964,0.009371406168322062
-156.25,3.899095618120648e-12,0.07264458749798172,7.977351759391058e-07,0.5707064621231185,1.9778248042836678e-07,0.11994612625903792,0.11961384104868901,0.01045253197852437,0.05299323575561676,0.009409986243771453
-155.9375,3.899095618120648e-12,0.07264458749798172,7.977351759391058e-07,0.5707064621231185,1.9778248042836678e-07,0.11994612625903792,0.11961384104868901,0.01045253197852437,0.05299323575561676,0.009409986243771453
-155.625,3.903676531366055e-12,0.07161371966468184,7.980829846799876e-07,0.569329691934007,1.9785163601776955e-07,0.1196550462444527,0.11854925757712148,0.010426000148247587,0.05286413481189856,0.009386605594698448
-155.3125,3.903676531366055e-12,0.07161371966468184,7.980829846799876e-07,0.569329691934007,1.9785163601776955e-07,0.1196550462444527,0.11854925757712148,0.010426000148247587,0.05286413481189856,0.009386605594698448
-152.5,5.918707051456011e-12,0.06943795092015066,1.0150478188650267e-06,0.6096326293045864,2.480300588188648e-07,0.1282464447273112,0.12080551043002327,0.011172884392225439,0.056794570768724316,0.010052630894554083
-149.9609375,8.86371768933462e-12,0.06989462494948297,1.2679614725854603e-06,0.6273991830324372,3.052685471553695e-07,0.13227543317458362,0.12418397393441093,0.011531489684371258,0.058944679608087795,0.010360563079209892
-149.921875,8.863717847605675e-12,0.07077294595682593,1.2679614996164784e-06,0.6274363503817532,3.0526855206532934e-07,0.13230279577135276,0.124946605725574,0.011535106566908765,0.058954467283782085,0.010362478129705715
-149.8828125,8.863717847605675e-12,0.07077294595682593,1.2679614996164784e-06,0.6274363503817532,3.0526855206532934e-07,0.13230279577135276,0.124946605725574,0.011535106566908765,0.058954467283782085,0.010362478129705715
-149.84375,8.86371815668768e-12,0.0698589845127919,1.2679615517756342e-06,0.6273316450610703,3.052685614997205e-07,0.1322559455635338,0.12417631284594172,0.011529450374509876,0.05893696983685468,0.010359128397813937
-149.8046875,8.86371815668768e-12,0.0698589845127919,1.2679615517756342e-06,0.6273316450610703,3.052685614997205e-07,0.1322559455635338,0.12417631284594172,0.011529450374509876,0.05893696983685468,0.010359128397813937
-149.765625,8.863718246767386e-12,0.06916482284985494,1.2679615665398362e-06,0.6273117818916701,3.052685641859998e-07,0.13223872388837898,0.12356066105032172,0.011527122920940486,0.05893080425799856,0.01035791689654625
-149.7265625,8.863718246767386e-12,0.06916482284985494,1.2679615665398362e-06,0.6273117818916701,3.052685641859998e-07,0.13223872388837898,0.12356066105032172,0.011527122920940486,0.05893080425799856,0.01035791689654625
-149.6875,8.864374318336795e-12,0.06836909169669345,1.2680471393382963e-06,0.6272661529545742,3.05293285733155e-07,0.1323013650906465,0.12317509878577301,0.01153671379633191,0.059204428826854054,0.010362412608301324
-149.609375,8.864374318336795e-12,0.06836909169669345,1.2680471393382963e-06,0.6272661529545742,3.05293285733155e-07,0.1323013650906465,0.12317509878577301,0.01153671379633191,0.059204428826854054,0.010362412608301324
-149.53125,8.864522536585096e-12,0.06836903189309623,1.2680630188741146e-06,0.6272680986194697,3.0529779168122375e-07,0.13226098699538846,0.12296844516548909,0.011530619015346261,0.05905107762964834,0.010359595682721635
-149.453125,8.864522536585096e-12,0.06836903189309623,1.2680630188741146e-06,0.6272680986194697,3.0529779168122375e-07,0.13226098699538846,0.12296844516548909,0.011530619015346261,0.05905107762964834,0.010359595682721635
-149.375,8.866088381970023e-12,0.06791104448821689,1.2682677680064948e-06,0.6273237250060801,3.0535613728828273e-07,0.1320924494138109,0.12201786269151972,0.011505386062610616,0.058521041888364995,0.010347571247227088
-149.0625,8.866088381970023e-12,0.06791104448821689,1.2682677680064948e-06,0.6273237250060801,3.0535613728828273e-07,0.1320924494138109,0.12201786269151972,0.011505386062610616,0.058521041888364995,0.010347571247227088
-148.75,8.874984087679113e-12,0.0681123973869478,1.2700337819791677e-06,0.6298859621997388,3.0586723406004357e-07,0.13256177236100197,0.12228564099744639,0.011542947715642921,0.05856870737042446,0.010385240534077632
-148.125,8.874984087679113e-12,0.0681123973869478,1.2700337819791677e-06,0.6298859621997388,3.0586723406004357e-07,0.13256177236100197,0.12228564099744639,0.011542947715642921,0.05856870737042446,0.010385240534077632
-147.5,8.897145513385771e-12,0.06732062042149685,1.273200786633237e-06,0.6301170984783099,3.0680791827402177e-07,0.1325658197822628,0.12161495132383249,0.01153937694487797,0.058461748967158236,0.010385274163356365
-146.25,8.897145513385771e-12,0.06732062042149685,1.273200786633237e-06,0.6301170984783099,3.0680791827402177e-07,0.1325658197822628,0.12161495132383249,0.01153937694487797,0.058461748967158236,0.010385274163356365
-142.5,1.3095691329144871e-11,0.06424336980029226,1.5504577548396613e-06,0.6181017605638096,3.6805643843060235e-07,0.13034284428034923,0.11867155733680884,0.011356325793203408,0.05743398938457114,0.010201977485004636
-137.5,2.0663619763158615e-11,0.07215630745953369,2.035742573457993e-06,0.6002521421269462,4.7681541151359e-07,0.12728862237555577,0.12654346073028572,0.01112721425605926,0.05612746376412839,0.009950098616227889
-132.5,3.209237415092459e-11,0.08907383601952461,2.656254728894255e-06,0.5973715331412093,6.116940333730007e-07,0.12767661798102706,0.14505062108840386,0.011210671649697383,0.05634956827792689,0.009963254942635228
-127.5,4.5620674187348054e-11,0.12027414938238215,3.2130087353344967e-06,0.5567213750392229,7.297676084337672e-07,0.12074878270359277,0.17496950178553725,0.010684564736856741,0.05336209390382329,0.009393874993115543
-124.6875,6.571774145509473e-11,0.19489015177383576,3.897878016229237e-06,0.47326964769751956,8.715534920801018e-07,0.10637818209427591,0.24367805088601055,0.009588072817144182,0.04712300412392972,0.008221915606032058
-124.375,6.571653108528966e-11,0.19689530328247812,3.897644666412801e-06,0.47321544327722853,8.715045629874675e-07,0.10651390326323579,0.24621558450774772,0.009605155904874681,0.04717249897455527,0.008229292958398774
-124.21875,6.571653108528966e-11,0.19689530328247812,3.897644666412801e-06,0.47321544327722853,8.715045629874675e-07,0.10651390326323579,0.24621558450774772,0.009605155904874681,0.04717249897455527,0.008229292958398774
-124.0625,6.571675661253104e-11,0.19640142234369884,3.897656438062142e-06,0.4715902794410942,8.71506530862622e-07,0.10624258367774829,0.24648342827150713,0.009582633094794171,0.04704711384249764,0.008205582348893115
-123.984375,6.571675661253104e-11,0.19640142234369884,3.897656438062142e-06,0.4715902794410942,8.71506530862622e-07,0.10624258367774829,0.24648342827150713,0.009582633094794171,0.04704711384249764,0.008205582348893115
-123.90625,6.571676761625936e-11,0.19650931640614114,3.8976569986168094e-06,0.471620331972348,8.715066173724123e-07,0.10626389963414842,0.24672741209101415,0.009584827216076182,0.04705392999464177,0.008206689210697093
-123.828125,6.571676761625936e-11,0.19650931640614114,3.8976569986168094e-06,0.471620331972348,8.715066173724123e-07,0.10626389963414842,0.24672741209101415,0.009584827216076182,0.04705392999464177,0.008206689210697093
-123.75,6.571238968006097e-11,0.21226826951461272,3.896265507276057e-06,0.44042911779506516,8.712075444223134e-07,0.10048884786400313,0.25968443532271906,0.009110561426393844,0.04451949723207331,0.007741242022042083
-123.59375,6.571238968006097e-11,0.21226826951461272,3.896265507276057e-06,0.44042911779506516,8.712075444223134e-07,0.10048884786400313,0.25968443532271906,0.009110561426393844,0.04451949723207331,0.007741242022042083
-123.4375,6.571293758358025e-11,0.2181574276137699,3.896294146636523e-06,0.44123584816511485,8.712122546589797e-07,0.10084060875183906,0.26541555473830303,0.009149013356486466,0.044670794256873064,0.00776656775919391
-123.41796875,6.571293758358025e-11,0.2181574276137699,3.896294146636523e-06,0.44123584816511485,8.712122546589797e-07,0.10084060875183906,0.26541555473830303,0.009149013356486466,0.044670794256873064,0.00776656775919391
-123.37890625,6.571294084167111e-11,0.21820833205802037,3.896294306988814e-06,0.44125784716207794,8.712122798121408e-07,0.1008884048644554,0.2658756061875412,0.009154203666674268,0.044687059067303726,0.007768997052880452
-123.359375,6.57129432658702e-11,0.21825333214448228,3.8962944120934065e-06,0.44127882391215195,8.712122951760194e-07,0.10087052170645631,0.2656740832315696,0.00915225870177538,0.04468319082185261,0.0077685099883128775
-123.33984375,6.57129432658702e-11,0.21825333214448228,3.8962944120934065e-06,0.44127882391215195,8.712122951760194e-07,0.10087052170645631,0.2656740832315696,0.00915225870177538,0.04468319082185261,0.0077685099883128775
-123.30078125,6.571294570585136e-11,0.2183120599157563,3.896294490331834e-06,0.4413098379644735,8.712123042424303e-07,0.1008499558117189,0.2654708801043773,0.00914983557031655,0.044676432445313906,0.007767653616504813
-123.28125,6.571309614733045e-11,0.22103221740220186,3.896303328085885e-06,0.44170163522740485,8.712137919564085e-07,0.101086545307352,0.26876619991065165,0.009176188471450701,0.044766840892258325,0.007782769199554811
-123.26171875,6.571309614733045e-11,0.22103221740220186,3.896303328085885e-06,0.44170163522740485,8.712137919564085e-07,0.101086545307352,0.26876619991065165,0.009176188471450701,0.044766840892258325,0.007782769199554811
-123.2421875,6.571310112874972e-11,0.22106971836682154,3.896303720939739e-06,0.4417198677678394,8.712138627860778e-07,0.10110404769351168,0.2689195655724412,0.009178037628006622,0.044773620819108656,0.007783781568125459
-123.22265625,6.571310112874972e-11,0.22106971836682154,3.896303720939739e-06,0.4417198677678394,8.712138627860778e-07,0.10110404769351168,0.2689195655724412,0.009178037628006622,0.044773620819108656,0.007783781568125459
-123.203125,6.571313798071481e-11,0.22132621367829264,3.8963064889659844e-06,0.4418452761289177,8.712143530337346e-07,0.10123230093606121,0.270052891604997,0.009191626982312141,0.04482264738441333,0.007791091410537484
-123.18359375,6.571313798071481e-11,0.22132621367829264,3.8963064889659844e-06,0.4418452761289177,8.712143530337346e-07,0.10123230093606121,0.270052891604997,0.009191626982312141,0.04482264738441333,0.007791091410537484
-123.1640625,6.571317177018241e-11,0.22156999344276046,3.896308990057398e-06,0.44196852938074094,8.71214793528616e-07,0.10135567222901481,0.27113899785316,0.009204649054668093,0.04486948831377596,0.007798095309366281
-123.14453125,6.571317177018241e-11,0.22156999344276046,3.896308990057398e-06,0.44196852938074094,8.71214793528616e-07,0.10135567222901481,0.27113899785316,0.009204649054668093,0.04486948831377596,0.007798095309366281
-123.125,6.570935288598451e-11,0.24787957077835684,3.895736516611899e-06,0.4378930456725799,8.710967293753546e-07,0.100996488983518,0.2935645085913194,0.009205716691386218,0.044662663611026415,0.0077653775042587905
-123.10546875,6.570935288598451e-11,0.24787957077835684,3.895736516611899e-06,0.4378930456725799,8.710967293753546e-07,0.100996488983518,0.2935645085913194,0.009205716691386218,0.044662663611026415,0.0077653775042587905
-123.0859375,6.570935198896686e-11,0.24795437295649936,3.8957360214585455e-06,0.4379129935102584,8.71096616054142e-07,0.10103514531915708,0.2939785626928796,0.00921002945057388,0.044674841836859505,0.007767266635277453
-123.06640625,6.570935198896686e-11,0.24795437295649936,3.8957360214585455e-06,0.4379129935102584,8.71096616054142e-07,0.10103514531915708,0.2939785626928796,0.00921002945057388,0.044674841836859505,0.007767266635277453
