Country,Industries,TID,TFD,FID,FFD,HID,HFD,Gross_output,Tol_export
ALB,Other Manufacturing,104742.75213048552,109328.36119648581,39619.89200048552,43099.24501548583,65122.86013,66229.11618099999,214071.11332697133,82719.13701597136
ALB,Recycling,33639.083231814766,-3444.2785990011057,22840.548080814766,5118.658717998891,10798.535151,-8562.937316999996,30194.80463281366,27959.206798813655
ALB,"Electricity, Gas and Water",430841.28245594655,467395.6545029898,28875.80815594657,4662.449122989752,401965.4743,462733.20538000006,898236.9369589363,33538.257278936326
ALB,Construction,1622065.2285277934,2465465.469350684,82218.80097779355,12062.320963683935,1539846.42755,2453403.148387,4087530.697878477,94281.12194147748
ALB,Maintenance and Repair,42187.10914411999,33317.25392093452,31396.082913119986,6683.732867934518,10791.026231000003,26633.521053,75504.36306505451,38079.8157810545
ALB,Wholesale Trade,726598.3949460394,557792.0966791052,90792.9935660393,7177.8667031053365,635805.4013800002,550614.2299759998,1284390.4916251446,97970.86026914463
ALB,Retail Trade,174079.43419236917,806501.6944729676,50259.51742236916,7855.129699967713,123819.91677000001,798646.564773,980581.1286653369,58114.64712233687
ALB,Hotels and Restraurants,217293.23052908032,565835.9359154322,62177.68196908034,9660.14934543203,155115.54855999997,556175.7865700001,783129.1664445125,71837.83131451237
ALB,Transport,1023339.10839207,161892.20965155613,69659.21189206993,15902.436427556151,953679.8965000001,145989.77322399998,1185231.3180436261,85561.64831962608
ALB,Post and Telecommunications,396743.76478281704,284534.51955316635,46620.096002816965,6965.570939166351,350123.66878000007,277568.948614,681278.2843359835,53585.66694198332
ALB,Finacial Intermediation and Business Activities,1915283.31654746,1334412.6145098987,11887.465617459848,414.6556048987,1903395.8509300002,1333997.958905,3249695.9310573586,12302.121222358548
ALB,Public Administration,39288.88140791428,1271573.5052859404,30953.12514691428,5594.523311940502,8335.756261000002,1265978.9819739999,1310862.3866938546,36547.64845885478
ALB,"Education, Health and Other Services",134251.10679841845,1483464.6254700632,37497.17168841845,12785.552448063045,96753.93510999999,1470679.073022,1617715.7322684815,50282.7241364815
ALB,Private Households,25835.561753800343,23364.971124204465,25570.732067800345,5593.719716204463,264.8296859999973,17771.251408000004,49200.53287800481,31164.451784004807
ALB,Others,32333.594492804208,10926.61868870027,3052.723882804211,315.48254170026604,29280.870609999998,10611.136147000003,43260.21318150448,3368.206424504477
ALB,Re-export & Re-import,12422.639594820714,2573.8694353726632,12415.695697420713,2565.546996172663,6.943897400000424,8.32243920000019,14996.509030193378,14981.242693593376
DZA,Agriculture,13228584.837824307,9518893.653632706,219891.11692430585,50471.25363270549,13008693.720900001,9468422.4,22747478.491457015,270362.37055701134
DZA,Fishing,593327.0566970845,449662.11069039576,30073.191027084547,6284.632170395722,563253.8656699999,443377.47852,1042989.1673874801,36357.82319748027
DZA,Mining and Quarrying,30536708.56179181,779311.4734403063,30069608.22963181,83755.09344030618,467100.33215999976,695556.3800000001,31316020.03523212,30153363.323072117
DZA,Food & Beverages,852840.6881892878,5235353.884811346,13401.883589287783,6031.15691134744,839438.8046,5229322.727899999,6088194.573000634,19433.040500635223
DZA,Textiles and Wearing Apparel,288797.878456356,636037.2158910172,6867.337456355996,4979.74089101738,281930.541,631057.4749999999,924835.0943473732,11847.078347373375
DZA,Wood and Paper,2722304.93310123,400372.8677458997,14458.744801229448,1686.84774589966,2707846.1883000005,398686.0200000001,3122677.8008471294,16145.592547129108
DZA,"Petroleum, Chemical and Non-Metallic Mineral Products",5234858.493974297,1939334.9931651023,1422492.6150242968,300727.89316510264,3812365.8789500007,1638607.0999999996,7174193.4871394,1723220.5081893995
DZA,Metal Products,2401723.088537366,713849.0878149511,22069.830537366754,2393.56781495104,2379653.2579999994,711455.52,3115572.1763523174,24463.398352317792
DZA,Electrical and Machinery,2402559.1564353695,8289108.71035182,26300.0546353694,21759.110351820575,2376259.1018000003,8267349.6,10691667.86678719,48059.16498718997
DZA,Transport Equipment,507152.5246619065,4610057.766328161,4041.8527619065085,2236.06632816124,503110.67189999996,4607821.699999999,5117210.290990067,6277.919090067749
DZA,Other Manufacturing,547232.7315719156,966849.5058425197,3406.975571915602,1844.5058425196798,543825.7559999999,965005.0,1514082.2374144353,5251.481414435282
DZA,Recycling,18080.36596974754,575062.1385235395,5107.0265558475385,1641.79130553936,12973.339413900003,573420.3472180002,593142.5044932871,6748.817861386899
DZA,"Electricity, Gas and Water",6228980.874668509,6618186.16982516,4301.811268507561,663.2960551601001,6224679.063400001,6617522.8737699995,12847167.044493668,4965.107323667661
DZA,Construction,1473017.0309187595,37276698.609061964,23030.248358759505,16037.9489069646,1449986.78256,37260660.660155,38749715.639980726,39068.197265724106
DZA,Maintenance and Repair,147550.41961509958,392631.0128683864,13082.063415099561,3296.322868386341,134468.35620000004,389334.69000000006,540181.432483486,16378.386283485903
DZA,Wholesale Trade,4862184.599479161,9492924.763578963,126521.07827916133,4255.76357896262,4735663.5212,9488669.0,14355109.363058124,130776.84185812395
DZA,Retail Trade,2543200.799333932,9911279.983384224,26273.896633932534,17082.42657222084,2516926.9026999995,9894197.556812003,12454480.782718156,43356.32320615338
DZA,Hotels and Restraurants,949438.0320731029,6495506.243034876,128395.75960310307,332029.1639448757,821042.2724699999,6163477.07909,7444944.275107979,460424.92354797875
DZA,Transport,6688329.399275586,5176844.488572278,725003.0031755872,235466.48857227893,5963326.396099999,4941377.999999999,11865173.887847863,960469.4917478662
DZA,Post and Telecommunications,6199056.462798874,7608616.255154737,189205.50449887407,16301.265154737319,6009850.9583,7592314.99,13807672.717953611,205506.76965361138
DZA,Finacial Intermediation and Business Activities,13588475.263784194,13555498.12820614,1540.1066841956613,184.12820614137004,13586935.1571,13555313.999999998,27143973.391990334,1724.2348903370314
DZA,Public Administration,35926.230807364635,18691484.514185596,4479.031697364637,10752.371714591689,31447.199109999998,18680732.142471004,18727410.74499296,15231.403411956326
DZA,"Education, Health and Other Services",461252.4647023657,14653588.600138456,50132.90535236578,24508.115138459787,411119.5593499999,14629080.484999996,15114841.064840822,74641.02049082557
DZA,Private Households,12719.60070528087,212637.92815444063,6554.6693192808725,2174.21136144066,6164.931385999998,210463.71679299997,225357.5288597215,8728.880680721533
DZA,Others,271324.87070699723,249876.48401519444,3338.673966997266,300.29830019446,267986.19674,249576.18571499997,521201.3547221917,3638.9722671917257
DZA,Re-export & Re-import,17039.69524572137,1525.0597986377861,17036.424001601372,1520.6876506377862,3.2712441199983004,4.372147999999925,18564.755044359157,18557.111652239157
AND,Agriculture,94162.98300450048,10736.505707433002,9388.046102500499,1581.0350844329998,84774.93690199999,9155.470623000001,104899.48871193347,10969.0811869335
AND,Fishing,11050.5169315224,1112.901407316,3353.3132125224,560.292867316,7697.203718999999,552.60854,12163.418338838399,3913.6060798384
AND,Mining and Quarrying,73938.736917172,2085.251877377,4305.7493351719995,609.3964453770001,69632.987582,1475.8554319999998,76023.988794549,4915.145780549
AND,Food & Beverages,97562.79222785501,97668.22760552999,36386.655673855,14262.34413153,61176.13655400001,83405.88347399999,195231.019833385,50648.999805385
AND,Textiles and Wearing Apparel,34914.212352106595,23401.882433319995,16857.7398171066,11802.060933319995,18056.472534999994,11599.8215,58316.09478542659,28659.8007504266
AND,Wood and Paper,118469.87281859478,22469.7193646,26646.533632594794,17478.8145936,91823.339186,4990.904771000001,140939.5921831948,44125.348226194794
AND,"Petroleum, Chemical and Non-Metallic Mineral Products",292489.0318157738,38032.85858072,42928.460300773804,9509.80139072,249560.57151500002,28523.05719,330521.89039649384,52438.261691493804
AND,Metal Products,150569.09350277577,7581.56951194,27860.8127357758,4398.16749194,122708.28076699996,3183.4020199999995,158150.66301471577,32258.980227715798
AND,Electrical and Machinery,265457.84356161277,173160.12714996,107318.3329386128,67989.81614996,158139.51062299998,105170.311,438617.9707115728,175308.1490885728
AND,Transport Equipment,111542.3519283864,73356.38852220999,53982.98723938639,13417.05022221,57559.36468900001,59939.33829999999,184898.74045059638,67400.0374615964
AND,Other Manufacturing,38592.2630651655,20277.09240311,14049.8736861655,6474.20850311,24542.389379,13802.8839,58869.3554682755,20524.082189275498
AND,Recycling,15569.276075307102,7919.34172111,12065.525300307101,2492.55687711,3503.7507750000004,5426.784844,23488.6177964171,14558.082177417102
AND,"Electricity, Gas and Water",86520.1685232036,30624.372991258,3758.1291172036,595.353701258,82762.039406,30029.019289999997,117144.5415144616,4353.4828184616
AND,Construction,124766.84888068159,240801.46776368,29594.5942006816,8378.44822638,95172.25467999998,232423.01953730002,365568.3166443616,37973.0424270616
AND,Maintenance and Repair,24775.1717699708,12218.20915449,21806.1685389708,6786.342304489999,2969.003230999999,5431.86685,36993.3809244608,28592.510843460797
AND,Wholesale Trade,243564.1311692182,142500.09873958,32799.1365512181,8138.550239580001,210764.99461800008,134361.54849999998,386064.2299087982,40937.6867907981
AND,Retail Trade,77787.33749058569,223000.49421463005,37190.9921685857,9518.329530930001,40596.345321999994,213482.16468370004,300787.83170521574,46709.3216995157
AND,Hotels and Restraurants,78097.1941921785,153219.22661667,32342.141814178496,10613.04248077,45755.05237800001,142606.1841359,231316.42080884852,42955.1842949485
AND,Transport,226756.87298661596,53634.426158179995,42134.586514616,12172.955418180001,184622.28647199995,41461.47073999999,280391.299144796,54307.541932796
AND,Post and Telecommunications,170956.77135760296,70239.85878714001,31971.656987602997,8449.52536714,138985.11436999997,61790.33342000001,241196.63014474296,40421.182354742996
AND,Finacial Intermediation and Business Activities,1188636.046266474,421066.2355102891,8520.4317724739,572.0065102890001,1180115.614494,420494.2290000001,1609702.281776763,9092.4382827629
AND,Public Administration,42553.48392751069,428470.02587341,37219.7414065107,7709.47698251,5333.742520999993,420760.5488909,471023.50980092067,44929.2183890207
AND,"Education, Health and Other Services",141458.99669625988,491273.3303569899,41232.42536425991,8765.98060699,100226.57133199998,482507.34974999994,632732.3270532498,49998.40597124991
AND,Private Households,19111.604037955098,9488.023293850001,18948.9154119551,5927.50181195,162.6886259999992,3560.521481900001,28599.6273318051,24876.417223905097
AND,Others,18890.424952667698,3512.3514157939994,3709.3402976677,573.133746794,15181.084654999999,2939.2176689999997,22402.7763684617,4282.4740444617
AND,Re-export & Re-import,18094.883926534698,5578.214687860001,18089.8064899347,5577.87995596,5.077436599996872,0.3347319000004063,23673.098614394698,23667.686445894702
AGO,Agriculture,6502636.833491106,5849372.714249856,92372.61857110498,10326.3032498564,6410264.21492,5839046.410999999,12352009.547740962,102698.92182096138
AGO,Fishing,1269570.0671962681,440922.71964168455,25174.018196268167,1637.7844416845,1244396.0489999999,439284.93520000007,1710492.7868379527,26811.802637952667
AGO,Mining and Quarrying,25515339.96924893,280647.14023938886,25175351.493418932,161488.70675938882,339988.4758299999,119158.43348000004,25795987.10948832,25336840.20017832
AGO,Food & Beverages,1433272.0025599955,1720771.1270525262,29797.262409995332,11960.2782285266,1403474.7401500002,1708810.8488239995,3154043.1296125217,41757.54063852193
AGO,Textiles and Wearing Apparel,310831.8490170699,303330.70184373495,9162.313017069968,486.01724373502003,301669.53599999996,302844.6845999999,614162.5508608049,9648.330260804987
AGO,Wood and Paper,1538066.2641736935,190704.75389986087,13208.58860369372,1121.40619986086,1524857.6755699997,189583.3477,1728771.0180735544,14329.99480355458
AGO,"Petroleum, Chemical and Non-Metallic Mineral Products",3598104.6454240875,1003166.9735077145,87822.02911408729,72491.31040771442,3510282.6163100004,930675.6631,4601271.618931802,160313.3395218017
AGO,Metal Products,1559854.5094631182,185375.4075932454,18635.982323118034,2903.01559324542,1541218.5271400001,182472.392,1745229.9170563635,21538.997916363456
AGO,Electrical and Machinery,2353989.114918575,2873979.195173929,25289.620048575554,8934.9751739288,2328699.4948699996,2865044.22,5227968.310092504,34224.59522250436
AGO,Transport Equipment,930739.7197201992,1550501.4417172144,66945.14140019908,2992.7117172140115,863794.5783200002,1547508.7300000004,2481241.1614374137,69937.85311741309
AGO,Other Manufacturing,484353.72238126746,347329.19082451647,11288.4821712675,1352.8348245164602,473065.24020999996,345976.356,831682.9132057839,12641.31699578396
AGO,Recycling,74530.24596314055,167314.14421932652,38878.030256140555,3502.101619326497,35652.215706999996,163812.04260000002,241844.39018246706,42380.13187546705
AGO,"Electricity, Gas and Water",5839462.422640426,4570709.454166813,13913.909080426474,685.7339268124599,5825548.51356,4570023.720240001,10410171.876807239,14599.643007238934
AGO,Construction,4691003.529910343,15516850.073823266,593603.6430703428,288679.5975832679,4097399.88684,15228170.476239998,20207853.603733607,882283.2406536108
AGO,Maintenance and Repair,227889.67720387952,371798.80025052145,43306.008683879525,7601.2222505214,184583.66852,364197.57800000004,599688.477454401,50907.230934400926
AGO,Wholesale Trade,6761303.0715903565,7867803.42407007,176356.4845403553,7509.2840700684,6584946.587050001,7860294.1400000015,14629106.495660426,183865.7686104237
AGO,Retail Trade,1920983.7999325022,9708100.744720304,76542.4457225026,8482.6898603014,1844441.3542099996,9699618.054860003,11629084.544652807,85025.135582804
AGO,Hotels and Restraurants,1749436.3554508453,8205833.019719824,206943.5864908452,173758.3466098238,1542492.76896,8032074.673110001,9955269.37517067,380701.933100669
AGO,Transport,3892296.263108873,1295196.4037769109,1141812.5812488727,240352.93177691058,2750483.68186,1054843.4720000003,5187492.666885784,1382165.5130257832
AGO,Post and Telecommunications,2895743.4685191675,1515330.1312497738,195306.41789916728,43140.00724977341,2700437.0506200003,1472190.1240000003,4411073.599768941,238446.4251489407
AGO,Finacial Intermediation and Business Activities,13791620.784630446,6883567.46696474,5539.601300445727,249.92696473984,13786081.18333,6883317.54,20675188.251595184,5789.528265185567
AGO,Public Administration,160091.23783341417,10484247.183237558,55958.40110341416,7161.531047556781,104132.83673000001,10477085.652190002,10644338.421070972,63119.93215097094
AGO,"Education, Health and Other Services",1064544.4155874318,7739106.877120213,154693.10935743168,230249.416120213,909851.3062300001,7508857.460999999,8803651.292707644,384942.52547764464
AGO,Private Households,45241.27463739164,134852.2225040669,39786.31762139164,13427.578382066902,5454.957016,121424.64412199998,180093.49714145853,53213.89600345854
AGO,Others,300884.5615883722,153622.3569236953,9160.061058372292,354.11924369531994,291724.5005299999,153268.23768,454506.9185120675,9514.180302067613
AGO,Re-export & Re-import,46204.408695783895,6364.127970050773,45674.856600783896,6356.070834050773,529.5520949999991,8.057136000000355,52568.53666583467,52030.927434834666
ATG,Agriculture,49342.71147972741,6655.457333500908,9576.257315727418,1401.386228500909,39766.454163999995,5254.071104999999,55998.168813228316,10977.643544228327
ATG,Fishing,6744.755049641564,600.568645432071,4148.451410641563,402.21994663207096,2596.3036390000016,198.34869880000002,7345.3236950736355,4550.6713572736335
ATG,Mining and Quarrying,41352.22049605367,1064.384551162604,6197.298486053668,396.592942162604,35154.92201,667.7916090000001,42416.605047216275,6593.891428216272
ATG,Food & Beverages,40902.084275257104,44862.4746976059,18252.127382257102,2970.840169405902,22649.956893000002,41891.634528200004,85764.55897286301,21222.967551663005
ATG,Textiles and Wearing Apparel,16057.575159007913,5735.550044599646,8746.300761007911,1227.727913599646,7311.274398000001,4507.822131,21793.12520360756,9974.028674607558
ATG,Wood and Paper,49228.66928769678,3341.6568783151765,8484.297293696785,614.6312703151759,40744.371993999994,2727.025608000001,52570.32616601195,9098.928564011961
ATG,"Petroleum, Chemical and Non-Metallic Mineral Products",110912.96395921925,19066.803416967865,21180.26904221924,2786.50553896786,89732.69491700002,16280.297878000005,129979.76737618711,23966.7745811871
ATG,Metal Products,56662.148129193694,2807.46744250768,14300.010709193695,1703.5691625076802,42362.13742,1103.8982799999999,59469.615571701375,16003.579871701375
ATG,Electrical and Machinery,89574.61008200535,33773.93395362854,27128.436969005357,3478.2828536285397,62446.173113,30295.651100000003,123348.5440356339,30606.719822633895
ATG,Transport Equipment,47755.77070817158,23518.632347150815,29202.499329171576,6898.030147150811,18553.271379,16620.602200000005,71274.40305532239,36100.52947632239
ATG,Other Manufacturing,16776.521238823607,5625.248785122886,6306.493581823605,504.627565122886,10470.027657000002,5120.62122,22401.770023946494,6811.1211469464915
ATG,Recycling,6810.806273887773,2903.5145998330995,5437.432934887773,538.4430188330999,1373.3733390000007,2365.0715809999997,9714.320873720873,5975.8759537208725
ATG,"Electricity, Gas and Water",55982.32199619056,20672.087164387125,10925.42250419056,529.840397787117,45056.899492000004,20142.24676660001,76654.40916057769,11455.262901977676
ATG,Construction,80541.77962541275,116364.28004488135,45817.367279412756,7276.161795481338,34724.41234599999,109088.11824940001,196906.0596702941,53093.5290748941
ATG,Maintenance and Repair,15644.035637850473,4886.951496789751,14707.987325850474,3090.7114407897507,936.048311999999,1796.2400560000005,20530.987134640225,17798.698766640224
ATG,Wholesale Trade,111653.86972358538,63120.292401034705,37657.29076958537,4728.668601034706,73996.578954,58391.6238,174774.16212462008,42385.959370620076
ATG,Retail Trade,43082.4472078526,109065.2835411098,31776.42915385261,4951.894952309796,11306.018053999993,104113.38858880001,152147.7307489624,36728.32410616241
ATG,Hotels and Restraurants,46840.23861324142,66306.85917819505,30935.46392724142,7505.052952095048,15904.774685999997,58801.8062261,113147.09779143648,38440.51687933647
ATG,Transport,123400.26576407523,25552.505684228283,32822.94891507522,5446.666714228282,90577.31684900001,20105.83897,148952.7714483035,38269.6156293035
ATG,Post and Telecommunications,93891.78720881096,28925.34613847797,25682.264697810966,4043.82284847797,68209.52251099999,24881.523289999997,122817.13334728892,29726.087546288938
ATG,Finacial Intermediation and Business Activities,377598.23503224034,210700.88067012368,24266.012159240367,708.693070123709,353332.22287299996,209992.18759999998,588299.115702364,24974.705229364077
ATG,Public Administration,35490.54024686787,155888.36253510628,34081.92613986787,3944.4630705062777,1408.6141070000012,151943.8994646,191378.90278197415,38026.38921037415
ATG,"Education, Health and Other Services",61791.3772384738,215655.73314826822,35403.509585473796,6328.142984268201,26387.867653,209327.59016400002,277447.11038674205,41731.652569742
ATG,Private Households,11486.770168364405,4076.2256943340954,11411.630054564404,2615.4324372340952,75.14011380000011,1460.7932571000001,15562.995862698499,14027.0624917985
ATG,Others,9521.684521611798,2382.52945197849,4848.582260611799,419.56431717849,4673.102260999999,1962.9651348000002,11904.21397359029,5268.146577790289
ATG,Re-export & Re-import,9749.412767826589,2264.961985798286,9745.37750062659,2264.600348598286,4.035267199998998,0.361637200000132,12014.374753624874,12009.977849224875
ARG,Agriculture,52912939.79938039,11608256.262612686,7385573.122416798,1772669.6622126861,45527366.6769636,9835586.600399999,64521196.06199308,9158242.784629485
ARG,Fishing,549723.7151218301,201298.17356489683,37712.128010530185,12576.354454896822,512011.5871112999,188721.81911,751021.8886867269,50288.482465427005
ARG,Mining and Quarrying,31638940.104314152,1472526.7746332288,9333471.104343249,190965.35163322894,22305468.999970905,1281561.423,33111466.87894738,9524436.455976477
ARG,Food & Beverages,18462345.044327114,58986329.66165028,5799693.723872315,5977556.102550274,12662651.320454799,53008773.5591,77448674.7059774,11777249.826422589
ARG,Textiles and Wearing Apparel,8607346.22583137,12360426.980406353,1329367.74431657,675685.5508363538,7277978.4815148,11684741.429569999,20967773.206237726,2005053.2951529238
ARG,Wood and Paper,12066639.210617464,4174563.223003066,603990.3806229642,242926.85704306557,11462648.8299945,3931636.3659600005,16241202.433620531,846917.2376660298
ARG,"Petroleum, Chemical and Non-Metallic Mineral Products",37949382.869361214,19329345.04507821,6126332.397598815,2839934.5066782087,31823050.4717624,16489410.538400002,57278727.914439425,8966266.904277023
ARG,Metal Products,13871306.369078722,2654222.7709706975,1940277.3918464226,236416.04213069793,11931028.9772323,2417806.7288399995,16525529.14004942,2176693.4339771206
ARG,Electrical and Machinery,7776410.015546689,9595147.80227139,1244145.5021144887,1704864.1454713908,6532264.5134322,7890283.6568,17371557.81781808,2949009.6475858795
ARG,Transport Equipment,5408519.7897323705,10569590.669983441,1229311.1173032701,2894535.452543441,4179208.6724291006,7675055.21744,15978110.459715812,4123846.569846711
ARG,Other Manufacturing,1785783.175976786,4694724.005288315,260434.23381323565,185233.04645831566,1525348.9421635503,4509490.958829999,6480507.181265101,445667.28027155134
ARG,Recycling,170278.72450024876,73275.58212703987,84124.42753987877,64157.082387039874,86154.29696036999,9118.49974,243554.30662728864,148281.50992691866
ARG,"Electricity, Gas and Water",15887207.454449924,9834564.508566398,500572.9947025246,72871.5889563976,15386634.459747398,9761692.919610001,25721771.963016324,573444.5836589222
ARG,Construction,7519472.660349927,46116496.59962906,344495.207826428,100045.51384407301,7174977.452523499,46016451.08578499,53635969.25997899,444540.721670501
ARG,Maintenance and Repair,403037.57443763094,1530630.724510077,25503.17985739875,1484.5570905772086,377534.3945802322,1529146.1674194997,1933668.2989477077,26987.736947975958
ARG,Wholesale Trade,11856924.754489621,15858785.944367537,367551.1599342045,21962.567922537062,11489373.594555417,15836823.376445001,27715710.69885716,389513.7278567415
ARG,Retail Trade,7320125.203754879,46336992.86480506,706408.3631140179,40760.01931206628,6613716.840640861,46296232.84549299,53657118.06855994,747168.3824260841
ARG,Hotels and Restraurants,2389601.169994762,24172738.186729033,478406.6494039822,2661832.5792020354,1911194.5205907798,21510905.607526995,26562339.356723793,3140239.228606018
ARG,Transport,24096813.85256698,23548480.727268424,2224354.4229263756,1713210.6293484317,21872459.429640606,21835270.097919993,47645294.5798354,3937565.0522748074
ARG,Post and Telecommunications,8891827.298961528,9683986.472816367,852251.1755928086,110497.06580236944,8039576.123368719,9573489.407013997,18575813.771777894,962748.241395178
ARG,Finacial Intermediation and Business Activities,72974386.04066166,70246148.35792306,5079064.182511263,691082.8599430507,67895321.8581504,69555065.49798001,143220534.39858472,5770147.0424543135
ARG,Public Administration,1909548.768835064,52653226.85239807,768992.2307138039,23573.654310062782,1140556.5381212602,52629653.198088005,54562775.621233135,792565.8850238667
ARG,"Education, Health and Other Services",12892499.599070134,100171594.04527067,2058891.4835673338,415735.19426065986,10833608.1155028,99755858.85101001,113064093.6443408,2474626.6778279934
ARG,Private Households,291.95193677296754,30109.556652537878,291.7406193507075,1.5467137278771848,0.2113174222600378,30108.009938810002,30401.508589310844,293.2873330785847
ARG,Others,83790.11201545018,8641456.7592711,83729.46391284019,443.906830100134,60.64810260999366,8641012.852441,8725246.87128655,84173.37074294033
